srniel_damage_rank,formula,material_id,parameter,ddde_mev_per_g,ddde_to_p_mev_per_g,dddp_mev_per_g,rf_min_pct,rf_mid_pct,rf_max_pct,grf_min_pct,grf_mid_pct,grf_max_pct,has_fallback_ed,density_g_cm3,manifest_density_g_cm3,density_matches_manifest,active_layer_name,active_layer_formula,electron_niel_file,proton_niel_file,electron_niel_matches_candidate,proton_niel_matches_candidate,omere_status,validated_candidate_layer,source_file
38,MoH2O4,JVASP-54713,Voc,934658000.0,431543000.0,965619000.0,94.8209,94.8209,94.8209,,,,False,3.629,3.629,True,MoH2O4,MoH2O4,C:\LUMENS\sadc_edit_active_pilot_20260523_113638\candidate_niel\NIEL_e_MoH2O4_JVASP-54713.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113638\candidate_niel\NIEL_p_MoH2O4_JVASP-54713.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/38_MoH2O4_JVASP-54713.dat
38,MoH2O4,JVASP-54713,Pmax,934658000.0,504882000.0,965619000.0,95.4802,95.4802,95.4802,95.4013,95.4013,95.4013,False,3.629,3.629,True,MoH2O4,MoH2O4,C:\LUMENS\sadc_edit_active_pilot_20260523_113638\candidate_niel\NIEL_e_MoH2O4_JVASP-54713.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113638\candidate_niel\NIEL_p_MoH2O4_JVASP-54713.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/38_MoH2O4_JVASP-54713.dat
38,MoH2O4,JVASP-54713,Ipm,934658000.0,934658000.0,965619000.0,99.1634,99.1634,99.1634,99.0815,99.0815,99.0815,False,3.629,3.629,True,MoH2O4,MoH2O4,C:\LUMENS\sadc_edit_active_pilot_20260523_113638\candidate_niel\NIEL_e_MoH2O4_JVASP-54713.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113638\candidate_niel\NIEL_p_MoH2O4_JVASP-54713.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/38_MoH2O4_JVASP-54713.dat
38,MoH2O4,JVASP-54713,Vpm,934658000.0,184531000.0,965619000.0,93.7072,93.7072,93.7072,,,,False,3.629,3.629,True,MoH2O4,MoH2O4,C:\LUMENS\sadc_edit_active_pilot_20260523_113638\candidate_niel\NIEL_e_MoH2O4_JVASP-54713.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113638\candidate_niel\NIEL_p_MoH2O4_JVASP-54713.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/38_MoH2O4_JVASP-54713.dat
39,KP,JVASP-10123,Isc,180761000.0,180761000.0,1009550000.0,99.6386,99.6386,99.6386,99.5563,99.5563,99.5563,False,2.104,2.104,True,KP,KP,C:\LUMENS\sadc_edit_active_pilot_20260523_113815\candidate_niel\NIEL_e_KP_JVASP-10123.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113815\candidate_niel\NIEL_p_KP_JVASP-10123.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/39_KP_JVASP-10123.dat
39,KP,JVASP-10123,Voc,180761000.0,83459400.0,1009550000.0,95.3512,95.3512,95.3512,,,,False,2.104,2.104,True,KP,KP,C:\LUMENS\sadc_edit_active_pilot_20260523_113815\candidate_niel\NIEL_e_KP_JVASP-10123.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113815\candidate_niel\NIEL_p_KP_JVASP-10123.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/39_KP_JVASP-10123.dat
39,KP,JVASP-10123,Pmax,180761000.0,97643100.0,1009550000.0,96.4622,96.4622,96.4622,96.3825,96.3825,96.3825,False,2.104,2.104,True,KP,KP,C:\LUMENS\sadc_edit_active_pilot_20260523_113815\candidate_niel\NIEL_e_KP_JVASP-10123.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113815\candidate_niel\NIEL_p_KP_JVASP-10123.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/39_KP_JVASP-10123.dat
39,KP,JVASP-10123,Ipm,180761000.0,180761000.0,1009550000.0,99.4733,99.4733,99.4733,99.3911,99.3911,99.3911,False,2.104,2.104,True,KP,KP,C:\LUMENS\sadc_edit_active_pilot_20260523_113815\candidate_niel\NIEL_e_KP_JVASP-10123.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113815\candidate_niel\NIEL_p_KP_JVASP-10123.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/39_KP_JVASP-10123.dat
39,KP,JVASP-10123,Vpm,180761000.0,35687900.0,1009550000.0,93.9387,93.9387,93.9387,,,,False,2.104,2.104,True,KP,KP,C:\LUMENS\sadc_edit_active_pilot_20260523_113815\candidate_niel\NIEL_e_KP_JVASP-10123.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113815\candidate_niel\NIEL_p_KP_JVASP-10123.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/39_KP_JVASP-10123.dat
40,MgCu2O4,JVASP-9884,Isc,862034000.0,862034000.0,1034600000.0,99.4256,99.4256,99.4256,99.3435,99.3435,99.3435,False,4.420,4.42,True,MgCu2O4,MgCu2O4,C:\LUMENS\sadc_edit_active_pilot_20260523_113953\candidate_niel\NIEL_e_MgCu2O4_JVASP-9884.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113953\candidate_niel\NIEL_p_MgCu2O4_JVASP-9884.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/40_MgCu2O4_JVASP-9884.dat
40,MgCu2O4,JVASP-9884,Voc,862034000.0,398011000.0,1034600000.0,94.7658,94.7658,94.7658,,,,False,4.420,4.42,True,MgCu2O4,MgCu2O4,C:\LUMENS\sadc_edit_active_pilot_20260523_113953\candidate_niel\NIEL_e_MgCu2O4_JVASP-9884.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113953\candidate_niel\NIEL_p_MgCu2O4_JVASP-9884.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/40_MgCu2O4_JVASP-9884.dat
40,MgCu2O4,JVASP-9884,Pmax,862034000.0,465653000.0,1034600000.0,95.4029,95.4029,95.4029,95.3241,95.3241,95.3241,False,4.420,4.42,True,MgCu2O4,MgCu2O4,C:\LUMENS\sadc_edit_active_pilot_20260523_113953\candidate_niel\NIEL_e_MgCu2O4_JVASP-9884.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113953\candidate_niel\NIEL_p_MgCu2O4_JVASP-9884.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/40_MgCu2O4_JVASP-9884.dat
40,MgCu2O4,JVASP-9884,Ipm,862034000.0,862034000.0,1034600000.0,99.1649,99.1649,99.1649,99.083,99.083,99.083,False,4.420,4.42,True,MgCu2O4,MgCu2O4,C:\LUMENS\sadc_edit_active_pilot_20260523_113953\candidate_niel\NIEL_e_MgCu2O4_JVASP-9884.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113953\candidate_niel\NIEL_p_MgCu2O4_JVASP-9884.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/40_MgCu2O4_JVASP-9884.dat
40,MgCu2O4,JVASP-9884,Vpm,862034000.0,170193000.0,1034600000.0,93.594,93.594,93.594,,,,False,4.420,4.42,True,MgCu2O4,MgCu2O4,C:\LUMENS\sadc_edit_active_pilot_20260523_113953\candidate_niel\NIEL_e_MgCu2O4_JVASP-9884.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113953\candidate_niel\NIEL_p_MgCu2O4_JVASP-9884.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/40_MgCu2O4_JVASP-9884.dat
41,CrO3,JVASP-44469,Isc,937130000.0,937130000.0,1036170000.0,99.4026,99.4026,99.4026,99.3205,99.3205,99.3205,False,2.788,2.788,True,CrO3,CrO3,C:\LUMENS\sadc_edit_active_pilot_20260523_114131\candidate_niel\NIEL_e_CrO3_JVASP-44469.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114131\candidate_niel\NIEL_p_CrO3_JVASP-44469.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/41_CrO3_JVASP-44469.dat
41,CrO3,JVASP-44469,Voc,937130000.0,432684000.0,1036170000.0,94.7106,94.7106,94.7106,,,,False,2.788,2.788,True,CrO3,CrO3,C:\LUMENS\sadc_edit_active_pilot_20260523_114131\candidate_niel\NIEL_e_CrO3_JVASP-44469.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114131\candidate_niel\NIEL_p_CrO3_JVASP-44469.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/41_CrO3_JVASP-44469.dat
41,CrO3,JVASP-44469,Pmax,937130000.0,506217000.0,1036170000.0,95.2942,95.2942,95.2942,95.2155,95.2155,95.2155,False,2.788,2.788,True,CrO3,CrO3,C:\LUMENS\sadc_edit_active_pilot_20260523_114131\candidate_niel\NIEL_e_CrO3_JVASP-44469.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114131\candidate_niel\NIEL_p_CrO3_JVASP-44469.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/41_CrO3_JVASP-44469.dat
41,CrO3,JVASP-44469,Ipm,937130000.0,937130000.0,1036170000.0,99.1317,99.1317,99.1317,99.0498,99.0498,99.0498,False,2.788,2.788,True,CrO3,CrO3,C:\LUMENS\sadc_edit_active_pilot_20260523_114131\candidate_niel\NIEL_e_CrO3_JVASP-44469.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114131\candidate_niel\NIEL_p_CrO3_JVASP-44469.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/41_CrO3_JVASP-44469.dat
41,CrO3,JVASP-44469,Vpm,937130000.0,185019000.0,1036170000.0,93.561,93.561,93.561,,,,False,2.788,2.788,True,CrO3,CrO3,C:\LUMENS\sadc_edit_active_pilot_20260523_114131\candidate_niel\NIEL_e_CrO3_JVASP-44469.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114131\candidate_niel\NIEL_p_CrO3_JVASP-44469.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/41_CrO3_JVASP-44469.dat
42,SCl2,JVASP-58833,Isc,719050000.0,719050000.0,1114810000.0,99.4445,99.4445,99.4445,99.3623,99.3623,99.3623,False,2.228,2.228,True,SCl2,SCl2,C:\LUMENS\sadc_edit_active_pilot_20260523_114309\candidate_niel\NIEL_e_SCl2_JVASP-58833.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114309\candidate_niel\NIEL_p_SCl2_JVASP-58833.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/42_SCl2_JVASP-58833.dat
42,SCl2,JVASP-58833,Voc,719050000.0,331994000.0,1114810000.0,94.744,94.744,94.744,,,,False,2.228,2.228,True,SCl2,SCl2,C:\LUMENS\sadc_edit_active_pilot_20260523_114309\candidate_niel\NIEL_e_SCl2_JVASP-58833.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114309\candidate_niel\NIEL_p_SCl2_JVASP-58833.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/42_SCl2_JVASP-58833.dat
42,SCl2,JVASP-58833,Pmax,719050000.0,388415000.0,1114810000.0,95.3952,95.3952,95.3952,95.3164,95.3164,95.3164,False,2.228,2.228,True,SCl2,SCl2,C:\LUMENS\sadc_edit_active_pilot_20260523_114309\candidate_niel\NIEL_e_SCl2_JVASP-58833.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114309\candidate_niel\NIEL_p_SCl2_JVASP-58833.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/42_SCl2_JVASP-58833.dat
42,SCl2,JVASP-58833,Ipm,719050000.0,719050000.0,1114810000.0,99.1922,99.1922,99.1922,99.1103,99.1103,99.1103,False,2.228,2.228,True,SCl2,SCl2,C:\LUMENS\sadc_edit_active_pilot_20260523_114309\candidate_niel\NIEL_e_SCl2_JVASP-58833.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114309\candidate_niel\NIEL_p_SCl2_JVASP-58833.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/42_SCl2_JVASP-58833.dat
42,SCl2,JVASP-58833,Vpm,719050000.0,141963000.0,1114810000.0,93.4906,93.4906,93.4906,,,,False,2.228,2.228,True,SCl2,SCl2,C:\LUMENS\sadc_edit_active_pilot_20260523_114309\candidate_niel\NIEL_e_SCl2_JVASP-58833.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114309\candidate_niel\NIEL_p_SCl2_JVASP-58833.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/42_SCl2_JVASP-58833.dat
43,Na3VS3O,JVASP-12252,Isc,805128000.0,805128000.0,1087920000.0,99.4267,99.4267,99.4267,99.3446,99.3446,99.3446,False,2.286,2.286,True,Na3VS3O,Na3VS3O,C:\LUMENS\sadc_edit_active_pilot_20260523_114446\candidate_niel\NIEL_e_Na3VS3O_JVASP-12252.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114446\candidate_niel\NIEL_p_Na3VS3O_JVASP-12252.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/43_Na3VS3O_JVASP-12252.dat
43,Na3VS3O,JVASP-12252,Voc,805128000.0,371737000.0,1087920000.0,94.7245,94.7245,94.7245,,,,False,2.286,2.286,True,Na3VS3O,Na3VS3O,C:\LUMENS\sadc_edit_active_pilot_20260523_114446\candidate_niel\NIEL_e_Na3VS3O_JVASP-12252.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114446\candidate_niel\NIEL_p_Na3VS3O_JVASP-12252.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/43_Na3VS3O_JVASP-12252.dat
43,Na3VS3O,JVASP-12252,Pmax,805128000.0,434913000.0,1087920000.0,95.3445,95.3445,95.3445,95.2658,95.2658,95.2658,False,2.286,2.286,True,Na3VS3O,Na3VS3O,C:\LUMENS\sadc_edit_active_pilot_20260523_114446\candidate_niel\NIEL_e_Na3VS3O_JVASP-12252.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114446\candidate_niel\NIEL_p_Na3VS3O_JVASP-12252.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/43_Na3VS3O_JVASP-12252.dat
43,Na3VS3O,JVASP-12252,Ipm,805128000.0,805128000.0,1087920000.0,99.1665,99.1665,99.1665,99.0846,99.0846,99.0846,False,2.286,2.286,True,Na3VS3O,Na3VS3O,C:\LUMENS\sadc_edit_active_pilot_20260523_114446\candidate_niel\NIEL_e_Na3VS3O_JVASP-12252.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114446\candidate_niel\NIEL_p_Na3VS3O_JVASP-12252.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/43_Na3VS3O_JVASP-12252.dat
43,Na3VS3O,JVASP-12252,Vpm,805128000.0,158958000.0,1087920000.0,93.51,93.51,93.51,,,,False,2.286,2.286,True,Na3VS3O,Na3VS3O,C:\LUMENS\sadc_edit_active_pilot_20260523_114446\candidate_niel\NIEL_e_Na3VS3O_JVASP-12252.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114446\candidate_niel\NIEL_p_Na3VS3O_JVASP-12252.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/43_Na3VS3O_JVASP-12252.dat
44,AsCl5,JVASP-5770,Isc,2122690000.0,2122690000.0,1180490000.0,99.0048,99.0048,99.0048,98.923,98.923,98.923,False,2.523,2.523,True,AsCl5,AsCl5,C:\LUMENS\sadc_edit_active_pilot_20260523_114624\candidate_niel\NIEL_e_AsCl5_JVASP-5770.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114624\candidate_niel\NIEL_p_AsCl5_JVASP-5770.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/44_AsCl5_JVASP-5770.dat
44,AsCl5,JVASP-5770,Voc,2122690000.0,980071000.0,1180490000.0,93.8394,93.8394,93.8394,,,,False,2.523,2.523,True,AsCl5,AsCl5,C:\LUMENS\sadc_edit_active_pilot_20260523_114624\candidate_niel\NIEL_e_AsCl5_JVASP-5770.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114624\candidate_niel\NIEL_p_AsCl5_JVASP-5770.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/44_AsCl5_JVASP-5770.dat
44,AsCl5,JVASP-5770,Pmax,2122690000.0,1146630000.0,1180490000.0,93.417,93.417,93.417,93.3399,93.3399,93.3399,False,2.523,2.523,True,AsCl5,AsCl5,C:\LUMENS\sadc_edit_active_pilot_20260523_114624\candidate_niel\NIEL_e_AsCl5_JVASP-5770.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114624\candidate_niel\NIEL_p_AsCl5_JVASP-5770.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/44_AsCl5_JVASP-5770.dat
44,AsCl5,JVASP-5770,Ipm,2122690000.0,2122690000.0,1180490000.0,98.5601,98.5601,98.5601,98.4787,98.4787,98.4787,False,2.523,2.523,True,AsCl5,AsCl5,C:\LUMENS\sadc_edit_active_pilot_20260523_114624\candidate_niel\NIEL_e_AsCl5_JVASP-5770.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114624\candidate_niel\NIEL_p_AsCl5_JVASP-5770.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/44_AsCl5_JVASP-5770.dat
44,AsCl5,JVASP-5770,Vpm,2122690000.0,419087000.0,1180490000.0,92.8931,92.8931,92.8931,,,,False,2.523,2.523,True,AsCl5,AsCl5,C:\LUMENS\sadc_edit_active_pilot_20260523_114624\candidate_niel\NIEL_e_AsCl5_JVASP-5770.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114624\candidate_niel\NIEL_p_AsCl5_JVASP-5770.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/44_AsCl5_JVASP-5770.dat
45,Si,JVASP-25415,Isc,925287000.0,925287000.0,1165790000.0,99.3672,99.3672,99.3672,99.2851,99.2851,99.2851,False,2.133,2.133,True,Si,Si,C:\LUMENS\sadc_edit_active_pilot_20260523_114802\candidate_niel\NIEL_e_Si_JVASP-25415.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114802\candidate_niel\NIEL_p_Si_JVASP-25415.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/45_Si_JVASP-25415.dat
45,Si,JVASP-25415,Voc,925287000.0,427216000.0,1165790000.0,94.5304,94.5304,94.5304,,,,False,2.133,2.133,True,Si,Si,C:\LUMENS\sadc_edit_active_pilot_20260523_114802\candidate_niel\NIEL_e_Si_JVASP-25415.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114802\candidate_niel\NIEL_p_Si_JVASP-25415.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/45_Si_JVASP-25415.dat
45,Si,JVASP-25415,Pmax,925287000.0,499820000.0,1165790000.0,94.9813,94.9813,94.9813,94.9029,94.9029,94.9029,False,2.133,2.133,True,Si,Si,C:\LUMENS\sadc_edit_active_pilot_20260523_114802\candidate_niel\NIEL_e_Si_JVASP-25415.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114802\candidate_niel\NIEL_p_Si_JVASP-25415.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/45_Si_JVASP-25415.dat
45,Si,JVASP-25415,Ipm,925287000.0,925287000.0,1165790000.0,99.0806,99.0806,99.0806,98.9988,98.9988,98.9988,False,2.133,2.133,True,Si,Si,C:\LUMENS\sadc_edit_active_pilot_20260523_114802\candidate_niel\NIEL_e_Si_JVASP-25415.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114802\candidate_niel\NIEL_p_Si_JVASP-25415.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/45_Si_JVASP-25415.dat
45,Si,JVASP-25415,Vpm,925287000.0,182681000.0,1165790000.0,93.3174,93.3174,93.3174,,,,False,2.133,2.133,True,Si,Si,C:\LUMENS\sadc_edit_active_pilot_20260523_114802\candidate_niel\NIEL_e_Si_JVASP-25415.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114802\candidate_niel\NIEL_p_Si_JVASP-25415.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/45_Si_JVASP-25415.dat
46,KNO3,JVASP-53146,Isc,1398190000.0,1398190000.0,1148060000.0,99.2307,99.2307,99.2307,99.1487,99.1487,99.1487,False,1.960,1.96,True,KNO3,KNO3,C:\LUMENS\sadc_edit_active_pilot_20260523_114940\candidate_niel\NIEL_e_KNO3_JVASP-53146.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114940\candidate_niel\NIEL_p_KNO3_JVASP-53146.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/46_KNO3_JVASP-53146.dat
46,KNO3,JVASP-53146,Voc,1398190000.0,645560000.0,1148060000.0,94.2639,94.2639,94.2639,,,,False,1.960,1.96,True,KNO3,KNO3,C:\LUMENS\sadc_edit_active_pilot_20260523_114940\candidate_niel\NIEL_e_KNO3_JVASP-53146.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114940\candidate_niel\NIEL_p_KNO3_JVASP-53146.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/46_KNO3_JVASP-53146.dat
46,KNO3,JVASP-53146,Pmax,1398190000.0,755271000.0,1148060000.0,94.3978,94.3978,94.3978,94.3198,94.3198,94.3198,False,1.960,1.96,True,KNO3,KNO3,C:\LUMENS\sadc_edit_active_pilot_20260523_114940\candidate_niel\NIEL_e_KNO3_JVASP-53146.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114940\candidate_niel\NIEL_p_KNO3_JVASP-53146.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/46_KNO3_JVASP-53146.dat
46,KNO3,JVASP-53146,Ipm,1398190000.0,1398190000.0,1148060000.0,98.8841,98.8841,98.8841,98.8024,98.8024,98.8024,False,1.960,1.96,True,KNO3,KNO3,C:\LUMENS\sadc_edit_active_pilot_20260523_114940\candidate_niel\NIEL_e_KNO3_JVASP-53146.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114940\candidate_niel\NIEL_p_KNO3_JVASP-53146.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/46_KNO3_JVASP-53146.dat
46,KNO3,JVASP-53146,Vpm,1398190000.0,276047000.0,1148060000.0,93.1824,93.1824,93.1824,,,,False,1.960,1.96,True,KNO3,KNO3,C:\LUMENS\sadc_edit_active_pilot_20260523_114940\candidate_niel\NIEL_e_KNO3_JVASP-53146.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_114940\candidate_niel\NIEL_p_KNO3_JVASP-53146.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/46_KNO3_JVASP-53146.dat
47,NaS,JVASP-9152,Isc,2256350000.0,2256350000.0,1269130000.0,98.9386,98.9386,98.9386,98.8569,98.8569,98.8569,False,2.045,2.045,True,NaS,NaS,C:\LUMENS\sadc_edit_active_pilot_20260523_115118\candidate_niel\NIEL_e_NaS_JVASP-9152.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115118\candidate_niel\NIEL_p_NaS_JVASP-9152.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/47_NaS_JVASP-9152.dat
47,NaS,JVASP-9152,Voc,2256350000.0,1041780000.0,1269130000.0,93.6841,93.6841,93.6841,,,,False,2.045,2.045,True,NaS,NaS,C:\LUMENS\sadc_edit_active_pilot_20260523_115118\candidate_niel\NIEL_e_NaS_JVASP-9152.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115118\candidate_niel\NIEL_p_NaS_JVASP-9152.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/47_NaS_JVASP-9152.dat
47,NaS,JVASP-9152,Pmax,2256350000.0,1218830000.0,1269130000.0,93.063,93.063,93.063,92.9861,92.9861,92.9861,False,2.045,2.045,True,NaS,NaS,C:\LUMENS\sadc_edit_active_pilot_20260523_115118\candidate_niel\NIEL_e_NaS_JVASP-9152.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115118\candidate_niel\NIEL_p_NaS_JVASP-9152.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/47_NaS_JVASP-9152.dat
47,NaS,JVASP-9152,Ipm,2256350000.0,2256350000.0,1269130000.0,98.4656,98.4656,98.4656,98.3843,98.3843,98.3843,False,2.045,2.045,True,NaS,NaS,C:\LUMENS\sadc_edit_active_pilot_20260523_115118\candidate_niel\NIEL_e_NaS_JVASP-9152.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115118\candidate_niel\NIEL_p_NaS_JVASP-9152.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/47_NaS_JVASP-9152.dat
47,NaS,JVASP-9152,Vpm,2256350000.0,445474000.0,1269130000.0,92.7191,92.7191,92.7191,,,,False,2.045,2.045,True,NaS,NaS,C:\LUMENS\sadc_edit_active_pilot_20260523_115118\candidate_niel\NIEL_e_NaS_JVASP-9152.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115118\candidate_niel\NIEL_p_NaS_JVASP-9152.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/47_NaS_JVASP-9152.dat
48,Bi4Te7Pb,JVASP-12475,Isc,65830100.0,65830100.0,532157000.0,99.818,99.818,99.818,99.7356,99.7356,99.7356,True,7.536,7.536,True,Bi4Te7Pb,Bi4Te7Pb,C:\LUMENS\sadc_edit_active_pilot_20260523_115256\candidate_niel\NIEL_e_Bi4Te7Pb_JVASP-12475.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115256\candidate_niel\NIEL_p_Bi4Te7Pb_JVASP-12475.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/48_Bi4Te7Pb_JVASP-12475.dat
48,Bi4Te7Pb,JVASP-12475,Voc,65830100.0,30394500.0,532157000.0,96.6745,96.6745,96.6745,,,,True,7.536,7.536,True,Bi4Te7Pb,Bi4Te7Pb,C:\LUMENS\sadc_edit_active_pilot_20260523_115256\candidate_niel\NIEL_e_Bi4Te7Pb_JVASP-12475.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115256\candidate_niel\NIEL_p_Bi4Te7Pb_JVASP-12475.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/48_Bi4Te7Pb_JVASP-12475.dat
