formula,material_id,particle,energy_MeV,niel_MeV_cm2_g,source_file
Ga3BN4,JVASP-35152,electron,0.7,2.451e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,0.75,2.5725e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,0.8,2.6891e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,0.85,2.8012e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,0.9,2.9092e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,0.95,3.0134e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,1.0,3.114e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,1.5,3.9687e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,2.0,4.6311e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,2.5,5.1702e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,3.0,5.6233e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,3.5,6.0128e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,4.0,6.3537e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,4.5,6.6559e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,5.0,6.9269e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,5.5,7.1721e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,6.0,7.3955e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,6.5,7.6005e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,7.0,7.7896e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,7.5,7.9648e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,8.0,8.1278e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,8.5,8.2801e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,9.0,8.4227e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,9.5,8.5568e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,10.0,8.6831e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,15.0,9.6411e-05,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,20.0,0.0001026,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,25.0,0.00010692,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,30.0,0.00011006,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,35.0,0.00011239,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,40.0,0.00011415,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,45.0,0.00011548,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,50.0,0.0001165,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,55.0,0.00011729,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,60.0,0.00011789,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,65.0,0.00011834,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,70.0,0.00011869,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,75.0,0.00011896,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,80.0,0.00011915,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,85.0,0.0001193,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,90.0,0.0001194,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,95.0,0.00011947,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,electron,100.0,0.00011952,Ga3BN4_JVASP-35152_e_srniel.csv
Ga3BN4,JVASP-35152,proton,0.0001,3.0977,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.00015,3.7297,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.0002,4.0536,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.00025,4.4361,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.0003,4.6723,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.00035,4.8203,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.0004,4.9117,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.00045,4.9654,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.0005,4.9929,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.00055,5.0021,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.0006,4.998,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.00065,4.9843,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.0007,4.9636,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.00075,4.9376,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.0008,4.9079,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.00085,4.8753,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.0009,4.8408,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.00095,4.8048,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.001,4.7678,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.0015,4.3938,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.002,4.0625,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.0025,3.782,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.003,3.5437,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.0035,3.3388,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.004,3.1606,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.0045,3.004,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.005,2.8649,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.0055,2.7405,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.006,2.6283,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.0065,2.5265,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.007,2.4336,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.0075,2.3485,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.008,2.2701,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.0085,2.1976,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.009,2.1303,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.0095,2.0676,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.01,2.0091,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.015,1.5811,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.02,1.317,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.025,1.1352,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.03,1.0015,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.035,0.89826,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.04,0.81602,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.045,0.74872,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.05,0.69235,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.055,0.64462,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.06,0.60362,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.065,0.56798,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.07,0.53667,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.075,0.50892,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.08,0.48415,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.085,0.46188,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.09,0.44171,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.095,0.42332,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.1,0.40653,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.15,0.29313,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.2,0.23033,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.25,0.19056,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.3,0.16317,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.35,0.14309,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.4,0.12769,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.45,0.11549,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.5,0.10556,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.55,0.09732,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.6,0.090357,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.65,0.084392,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.7,0.07891,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.75,0.074091,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.8,0.069843,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.85,0.066071,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.9,0.062697,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,0.95,0.059662,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,1.0,0.056915,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,1.5,0.039154,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,2.0,0.029985,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,2.5,0.024363,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,3.0,0.020553,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,3.5,0.017806,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,4.0,0.015813,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,4.5,0.014259,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,5.0,0.013015,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,5.5,0.012007,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,6.0,0.011173,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,6.5,0.010476,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,7.0,0.0098873,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,7.5,0.009385,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,8.0,0.0089508,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,8.5,0.0085705,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,9.0,0.0082335,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,9.5,0.0079323,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,10.0,0.007661,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,15.0,0.0059753,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,20.0,0.0052435,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,25.0,0.0048675,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,30.0,0.0046097,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,35.0,0.004389,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,40.0,0.0041887,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,45.0,0.0040101,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,50.0,0.0038553,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,55.0,0.003724,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,60.0,0.0036136,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,65.0,0.0035211,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,70.0,0.003443,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,75.0,0.0033763,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,80.0,0.0033184,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,85.0,0.0032672,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,90.0,0.0032211,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,95.0,0.0031787,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,100.0,0.0031392,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,150.0,0.0028219,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,200.0,0.0026144,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,250.0,0.0025086,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,300.0,0.0024708,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,350.0,0.0024703,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,400.0,0.0024887,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,450.0,0.0025165,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,500.0,0.0025491,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,550.0,0.0025838,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,600.0,0.0026181,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,650.0,0.0026489,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,700.0,0.0026731,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,750.0,0.002688,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,800.0,0.0026923,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,850.0,0.0026874,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,900.0,0.0026773,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,950.0,0.0026698,Ga3BN4_JVASP-35152_p_srniel.csv
Ga3BN4,JVASP-35152,proton,1000.0,0.0026765,Ga3BN4_JVASP-35152_p_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.04,1.7675e-06,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.045,2.6873e-06,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.05,3.3399e-06,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.055,3.814e-06,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.06,4.1648e-06,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.065,4.4281e-06,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.07,4.6279e-06,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.075,4.7808e-06,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.08,4.8984e-06,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.085,5.3701e-06,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.09,7.7824e-06,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.095,9.8672e-06,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.1,1.1686e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.15,2.2032e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.2,2.7279e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.25,3.0428e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.3,3.2693e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.35,3.452e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.4,3.6098e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.45,3.7517e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.5,3.8826e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.55,4.0051e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.6,4.121e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.65,4.2314e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.7,4.337e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.75,4.4385e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.8,4.5362e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.85,4.6305e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.9,4.7218e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,0.95,4.8102e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,1.0,4.8959e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,1.5,5.6369e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,2.0,6.2258e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,2.5,6.7128e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,3.0,7.1265e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,3.5,7.4851e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,4.0,7.8009e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,4.5,8.0823e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,5.0,8.3358e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,5.5,8.566e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,6.0,8.7766e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,6.5,8.9703e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,7.0,9.1496e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,7.5,9.3162e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,8.0,9.4716e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,8.5,9.6172e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,9.0,9.7538e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,9.5,9.8825e-05,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,10.0,0.00010004,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,15.0,0.00010935,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,20.0,0.00011545,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,25.0,0.00011973,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,30.0,0.00012285,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,35.0,0.00012515,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,40.0,0.00012686,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,45.0,0.00012814,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,50.0,0.0001291,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,55.0,0.00012981,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,60.0,0.00013033,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,65.0,0.00013071,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,70.0,0.00013098,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,75.0,0.00013117,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,80.0,0.00013129,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,85.0,0.00013136,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,90.0,0.00013139,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,95.0,0.0001314,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,electron,100.0,0.00013138,GaAgP2Se6_JVASP-27498_e_srniel.csv
GaAgP2Se6,JVASP-27498,proton,0.0001,0.98839,GaAgP2Se6_JVASP-27498_p_srniel.csv
GaAgP2Se6,JVASP-27498,proton,0.00015,1.4185,GaAgP2Se6_JVASP-27498_p_srniel.csv
GaAgP2Se6,JVASP-27498,proton,0.0002,1.6953,GaAgP2Se6_JVASP-27498_p_srniel.csv
GaAgP2Se6,JVASP-27498,proton,0.00025,1.8906,GaAgP2Se6_JVASP-27498_p_srniel.csv
GaAgP2Se6,JVASP-27498,proton,0.0003,2.0359,GaAgP2Se6_JVASP-27498_p_srniel.csv
GaAgP2Se6,JVASP-27498,proton,0.00035,2.1477,GaAgP2Se6_JVASP-27498_p_srniel.csv
GaAgP2Se6,JVASP-27498,proton,0.0004,2.2358,GaAgP2Se6_JVASP-27498_p_srniel.csv
GaAgP2Se6,JVASP-27498,proton,0.00045,2.3064,GaAgP2Se6_JVASP-27498_p_srniel.csv
GaAgP2Se6,JVASP-27498,proton,0.0005,2.3636,GaAgP2Se6_JVASP-27498_p_srniel.csv
GaAgP2Se6,JVASP-27498,proton,0.00055,2.4104,GaAgP2Se6_JVASP-27498_p_srniel.csv
GaAgP2Se6,JVASP-27498,proton,0.0006,2.4489,GaAgP2Se6_JVASP-27498_p_srniel.csv
GaAgP2Se6,JVASP-27498,proton,0.00065,2.4806,GaAgP2Se6_JVASP-27498_p_srniel.csv
GaAgP2Se6,JVASP-27498,proton,0.0007,2.5067,GaAgP2Se6_JVASP-27498_p_srniel.csv
GaAgP2Se6,JVASP-27498,proton,0.00075,2.5283,GaAgP2Se6_JVASP-27498_p_srniel.csv
